,EAST,WEST,NORTH,COAST
544,1417.503057,1134.950031,912.683414,11120.509876
545,1485.288954,1164.689352,946.794145,11517.046763
546,1636.657798,1225.750421,1014.343591,12088.826356
547,1686.15189,1236.750901,1035.328606,12092.525998
548,1708.413029,1224.568988,1020.645795,11931.142566
549,1694.213962,1208.49623,1017.523977,11674.125478
550,1615.721371,1150.8918,980.538216,11199.226946
551,1556.663261,1108.957469,952.195099,10748.120642
552,1520.412118,1083.932745,941.728031,10483.976952
553,1472.391045,1081.172908,944.483787,10316.559504
554,1522.534666,1083.089181,953.153518,10237.415814
555,1546.345729,1102.459098,970.777897,10307.463173
556,1581.043904,1138.849966,1012.051062,10606.909493
557,1692.692065,1196.367386,1063.876238,11163.329594
558,1836.511006,1296.882145,1157.934539,11923.45372
559,1875.913701,1337.680654,1219.986806,12367.859604
560,1874.094982,1319.995089,1202.167744,12526.633592
561,1844.122826,1285.522241,1154.868171,12779.999435
562,1815.312492,1252.681213,1104.149256,13026.263405
563,1792.419239,1223.243225,1061.013112,13199.32407
564,1762.690926,1183.184753,1017.766884,13194.872047
565,1726.366172,1148.757916,991.315041,13233.046861
566,1711.308099,1130.569292,966.261542,13206.601328
567,1705.643067,1125.875991,950.493975,13141.792055
568,1731.159272,1125.528774,952.67718,13200.552603
569,1788.527043,1146.998745,974.887803,13438.326379
570,1843.207933,1222.830559,1034.179334,13536.37489
571,1834.469225,1253.576587,1047.61977,13333.520981
572,1785.682345,1261.65028,1037.24098,13047.451767
573,1716.723366,1252.116969,1012.999431,12596.902634
574,1613.234993,1212.847899,977.186747,12002.080279
575,1513.073716,1181.483236,948.337413,11484.140768
576,1470.596201,1166.362276,935.485205,11163.145317
577,1461.732398,1169.434095,931.050828,10984.410929
578,1450.062091,1178.703461,937.334168,10895.464622
579,1453.546211,1204.192528,953.414193,10920.978012
580,1489.772304,1248.030111,978.812276,11191.876818
581,1571.236239,1326.252208,1047.140588,11812.361045
582,1684.968981,1446.048663,1150.520728,12663.699541
583,1795.041893,1494.234969,1208.936821,12988.281552
584,1751.116918,1433.162186,1197.228216,12987.644273
585,1727.912178,1343.788328,1168.933007,12995.485798
586,1721.270463,1267.377579,1133.137543,12951.330341
587,1704.662549,1206.802915,1090.772725,12830.339927
588,1643.293417,1158.900038,1052.018423,12651.458497
589,1596.048891,1127.882158,1016.92524,12492.283487
590,1550.671138,1104.777532,989.429069,12343.718296
591,1521.151427,1099.207644,973.823118,12246.237212
592,1546.580362,1110.007224,981.512471,12274.983854
593,1614.995576,1141.953012,1028.88892,12563.085313
594,1788.721057,1220.205369,1116.215933,12827.806388
595,1828.906167,1253.742369,1156.951204,12770.893041
596,1833.373849,1259.005673,1177.987298,12592.97465
597,1784.082359,1250.068644,1180.75915,12273.934711
598,1706.873959,1210.302604,1161.741511,11746.838119
599,1644.841666,1171.959061,1145.772014,11322.173217
600,1644.839297,1121.551698,1140.045431,10957.220495
601,1602.781118,1120.0014,1144.248187,10871.833533
602,1682.365604,1126.072452,1152.619409,10883.414009
603,1721.638959,1145.593771,1170.286262,11086.382313
604,1825.32386,1179.384628,1200.215708,11526.719374
605,1988.5732,1244.530996,1264.127859,12357.531135
606,2208.37639,1343.561248,1361.309713,13403.227921
607,2283.267937,1395.445723,1422.605345,13893.930104
608,2239.698252,1401.312027,1417.051122,13945.538639
609,2162.098362,1418.176381,1388.346881,13804.584105
610,2044.624614,1424.441427,1340.057018,13557.707998
611,1919.064064,1421.202494,1301.508236,13246.149026
612,1798.974831,1396.061694,1260.224365,12843.124837
613,1682.713685,1396.415174,1219.616415,12514.113993
614,1597.38805,1370.362582,1182.867965,12262.482842
615,1564.944573,1369.856187,1169.82131,12118.795601
616,1616.026548,1389.208881,1179.264368,12150.219136
617,1727.958413,1415.354609,1222.776908,12465.359933
618,1896.710153,1472.634723,1283.798281,13039.103737
619,1979.020691,1457.95478,1292.931281,13144.137386
620,1981.57579,1443.369639,1279.73915,13087.997267
621,1926.428848,1399.800059,1235.298409,12804.049661
622,1823.945951,1317.377317,1181.683284,12248.656356
623,1764.55158,1254.404966,1137.518293,11758.160703
624,1678.59183,1239.009567,1112.092696,11430.170725
625,1656.141382,1219.265232,1099.041008,11356.360898
626,1625.553545,1213.332062,1095.676484,11383.48493
627,1662.303493,1215.687181,1093.421405,11393.234826
628,1675.198378,1249.318479,1113.623592,11650.693349
629,1824.617262,1316.056126,1166.688324,12308.671574
630,2003.711464,1419.617014,1251.272075,13203.875644
631,2061.332527,1471.057505,1297.276064,13592.70958
632,2025.326097,1429.819899,1293.839399,13435.873091
633,1961.034602,1388.086488,1271.081568,13127.627758
634,1845.467615,1349.707438,1227.498963,12783.640902
635,1732.093102,1293.462707,1182.84479,12454.569329
636,1637.535739,1230.849742,1129.499118,12150.412972
637,1570.901266,1187.991287,1098.164562,11969.068462
638,1519.425876,1147.452946,1074.857576,11830.125337
639,1512.143887,1141.776752,1052.904267,11710.937294
640,1551.894066,1156.204988,1053.795283,11694.997698
641,1614.108954,1183.751254,1088.843256,11832.186498
642,1725.869099,1265.823675,1170.531815,12248.896339
643,1774.910506,1294.146556,1197.78012,12300.677644
644,1802.538821,1305.580996,1204.614131,12221.109478
645,1785.87572,1296.921657,1183.292935,11958.769864
646,1705.637141,1261.967203,1148.612334,11476.319723
647,1640.638356,1227.906924,1124.755704,11047.995574
648,1561.577687,1225.845519,1114.957325,10703.055911
649,1553.165319,1233.674958,1118.534802,10556.358862
650,1558.454134,1251.699189,1131.616633,10520.532314
651,1596.051878,1276.969963,1153.059048,10632.328896
652,1690.767311,1319.511133,1192.824847,10994.171667
653,1822.433605,1396.752104,1253.998172,11655.445197
654,2015.211061,1520.484979,1354.185554,12519.096347
655,2103.335108,1592.69988,1410.842086,13016.258877
656,2072.067845,1554.460622,1377.663354,13209.635188
657,1968.715064,1483.410339,1309.691898,13326.928134
658,1855.268238,1400.869231,1233.531984,13173.403007
659,1788.533265,1312.819316,1166.439799,12882.827748
660,1723.472878,1248.681517,1101.732348,12543.412146
661,1640.030775,1202.046293,1064.30577,12309.856029
662,1607.912703,1164.859448,1032.782457,12058.914351
663,1579.248729,1134.24387,1003.468333,11910.309427
664,1594.054714,1137.039802,995.552432,11876.959578
665,1679.219117,1171.257838,1018.234274,12013.191089
666,1813.621193,1267.481195,1089.156722,12517.997944
667,1863.121918,1320.068341,1119.280665,12621.028672
668,1889.09738,1342.427017,1135.375229,12616.514175
669,1849.077001,1351.60417,1126.757359,12535.507186
670,1853.615124,1344.756795,1108.391216,12252.897053
671,1825.768847,1336.147989,1088.352093,11995.699369
672,1878.789796,1329.141581,1080.400672,11788.395616
673,1906.37171,1341.886701,1083.92719,11741.222026
674,1927.799803,1361.458815,1096.341068,11786.898916
675,1973.59171,1382.380561,1115.462835,11913.269516
676,2049.463372,1417.973727,1142.315003,12144.280947
677,2125.35349,1460.845365,1175.304997,12540.801693
678,2238.997408,1525.179537,1224.957924,13056.803195
679,2331.999833,1589.03505,1269.27517,13438.72611
680,2282.816879,1565.753014,1264.978049,13440.741517
681,2095.114605,1463.496055,1204.068599,13147.952685
682,1865.507942,1352.002489,1130.297905,12690.306
683,1745.142971,1252.054896,1053.555976,12252.75076
684,1620.203592,1180.83443,990.902081,11816.680882
685,1518.213718,1119.032388,937.238186,11435.379875
686,1428.378525,1079.79935,904.68132,11145.944707
687,1402.714934,1056.456636,885.732853,10988.428821
688,1409.244975,1047.551197,879.671562,10905.957399
689,1443.314383,1065.925553,896.5693,11033.557939
690,1568.387217,1134.247144,948.886541,11539.911929
691,1620.701266,1172.563053,974.472696,11684.307142
692,1632.491036,1195.131745,977.705989,11755.583582
693,1642.31424,1210.738242,975.925327,11752.894349
694,1612.872542,1219.237629,964.793302,11594.267332
695,1577.133304,1220.045122,948.035103,11387.274894
696,1567.667873,1226.833778,938.431584,11241.907024
697,1578.453164,1239.510966,940.852168,11124.846687
698,1524.765348,1252.296531,948.534727,11130.325436
699,1552.027718,1265.772304,965.308094,11188.976918
700,1593.775628,1297.295615,983.389477,11305.392617
701,1656.596066,1336.766439,1016.312638,11512.220383
702,1748.64255,1390.281362,1065.840246,11852.200309
703,1884.921311,1449.677477,1115.755993,12139.996173
704,1880.484599,1434.258705,1127.260869,12177.651689
705,1729.010586,1348.469539,1088.228593,11980.937693
706,1616.275451,1246.316012,1036.414988,11610.566534
707,1526.150701,1162.143814,992.648095,11352.504556
708,1456.245669,1108.90014,957.204969,11154.691631
709,1405.762442,1064.25888,918.32774,11009.350643
710,1372.917371,1034.99095,892.335606,10896.542166
711,1355.140297,1023.094398,884.284901,10863.801236
712,1347.40094,1028.461998,888.442671,10869.131179
713,1411.836776,1051.610556,925.514005,11033.730452
714,1520.413581,1108.59164,989.313191,11490.191636
715,1559.382936,1136.411088,1000.708068,11547.717344
716,1564.538973,1126.479939,990.372723,11419.436448
717,1536.102019,1121.31315,969.738714,11208.897277
718,1464.83228,1074.595483,926.665923,10817.482157
719,1413.126318,1025.681768,891.981034,10386.80293
720,1379.849971,1008.23349,869.463362,10094.868319
721,1371.708035,995.976876,865.77482,9966.538842
722,1374.859115,988.435328,872.028042,9915.38262
723,1394.499887,995.127753,882.26096,9954.687803
724,1401.051111,1026.311332,913.314934,10212.518448
725,1515.278267,1077.208975,976.66337,10755.214539
726,1692.54316,1176.931511,1082.110883,11377.114498
727,1747.536516,1221.619103,1142.124012,11613.46675
728,1717.549507,1205.080171,1115.733399,11655.688315
729,1683.848021,1190.833324,1067.493026,11816.876905
730,1656.726767,1163.888056,1022.540953,11942.626965
731,1622.262106,1132.835518,982.257419,12049.924212
732,1603.113593,1111.525805,958.326221,12167.661067
733,1573.184011,1096.489049,935.866139,12204.4927
734,1540.203301,1078.385269,924.626866,12132.35291
735,1503.823801,1070.20142,913.393992,12058.810183
736,1524.645671,1069.641507,916.732643,12145.351368
737,1581.249607,1074.882745,933.373094,12331.219026
738,1660.331149,1139.713119,976.226362,12482.660644
739,1643.478451,1172.464905,982.088062,12334.63525
740,1608.676634,1176.090807,969.096808,12076.93001
741,1538.33044,1156.415294,939.475796,11651.976758
742,1440.609302,1111.281059,894.669305,11065.483485
743,1369.179941,1069.734985,855.88725,10589.507868
744,1290.666418,1055.238153,824.752461,10243.833086
745,1253.693316,1046.92871,813.042286,10041.641494
746,1237.87441,1050.797845,815.782842,9969.177652
747,1228.877103,1059.661695,822.855889,9938.189424
748,1255.650389,1073.376458,844.999934,10124.420955
749,1346.684814,1115.371989,894.325307,10651.845709
750,1487.156986,1196.052526,976.166528,11367.800572
751,1541.285138,1220.996201,1024.508954,11664.045853
752,1541.948458,1203.52062,1025.482082,11730.91606
753,1525.032623,1190.716563,1025.672953,11793.456598
754,1506.716816,1161.991274,1014.138202,11864.252438
755,1470.320665,1112.249228,993.314633,11915.867219
756,1439.086127,1073.801717,967.469868,11847.491752
757,1409.175396,1055.458402,953.259141,11780.631061
758,1384.564075,1041.679953,936.574283,11673.218621
759,1366.752804,1039.852338,922.979363,11559.823452
760,1400.919534,1046.142193,927.781984,11488.971894
761,1443.71939,1058.356304,947.06992,11591.512102
762,1533.326832,1118.287707,1001.991521,11868.023614
763,1540.296136,1137.951087,1010.62552,11797.260313
764,1508.570454,1129.417623,997.72651,11618.363524
765,1438.26253,1101.440834,971.782488,11334.74894
766,1349.048965,1065.465928,936.235132,10858.00913
767,1265.982162,1021.556398,901.822329,10380.179042
768,1304.543879,997.385752,881.763399,9889.483817
769,1268.592292,999.746899,872.720072,9697.769068
770,1271.014293,1011.76743,873.242686,9619.930933
771,1279.469649,1025.136979,884.318037,9637.306777
772,1275.214893,1057.154242,922.175428,9875.891874
773,1369.73028,1120.000307,983.222063,10456.392177
774,1540.675834,1214.702763,1080.986141,11242.574364
775,1597.916829,1277.898655,1161.360988,11601.621001
776,1584.912095,1296.667688,1206.026349,11689.372506
777,1579.279733,1323.000798,1249.783665,11850.934257
778,1553.908102,1343.40296,1278.711454,12024.503508
779,1523.868263,1370.702831,1301.484973,12087.132654
780,1501.448228,1394.696173,1321.682504,12046.301736
781,1500.635948,1418.257412,1347.814532,12115.751604
782,1506.963909,1429.619339,1360.737524,12128.556768
783,1517.719307,1457.14451,1367.382677,12117.400162
784,1584.741911,1504.711091,1401.861019,12105.585152
785,1674.399143,1569.556941,1450.529189,12240.072116
786,1785.580632,1634.648029,1499.424939,12431.404544
787,1820.60818,1656.876482,1489.080062,12332.151281
788,1839.7237,1660.018281,1474.334887,12121.325396
789,1827.163856,1644.897204,1441.097641,11762.575771
790,1784.026965,1610.592451,1403.094458,11207.441337
791,1752.271568,1589.534388,1377.853201,10678.922804
792,1855.431214,1628.902192,1366.268776,10221.333937
793,1870.999475,1638.926689,1356.701606,10193.193333
794,1863.702262,1669.853177,1381.93263,10352.110022
795,1931.549958,1698.092838,1388.903558,10614.892044
796,1987.891388,1733.311314,1411.96105,11111.652964
797,2082.054895,1784.359106,1445.704767,11927.813804
798,2212.570961,1845.42986,1484.147754,13039.720363
799,2318.408844,1910.218042,1530.376731,13808.730234
800,2381.422633,1953.687239,1562.12699,14265.119712
801,2397.160241,1981.313673,1591.244813,14714.391666
802,2433.010226,1976.776237,1598.699079,15021.691047
803,2478.687715,1969.067543,1589.138718,15197.480677
804,2464.755477,1932.306618,1572.99763,15359.439571
805,2488.293975,1916.13389,1560.974477,15468.794792
806,2515.670099,1879.815146,1548.941614,15527.687568
807,2543.177796,1859.639282,1539.133686,15758.523344
808,2552.254768,1876.310676,1549.542814,16130.101202
809,2583.22796,1915.991786,1572.234923,16526.584644
810,2632.414616,1972.188621,1609.728872,16830.202943
811,2653.419896,1975.438939,1599.814363,16817.582072
812,2629.775458,1969.222201,1573.925124,16657.299602
813,2556.828118,1943.159131,1538.803795,16347.354137
814,2511.738581,1904.228914,1489.507151,15856.62971
815,2438.705231,1879.452632,1461.150348,15483.164083
816,2416.006385,1800.799321,1466.085048,15211.376551
817,2409.407199,1805.706037,1460.826544,15043.847856
818,2417.600345,1804.151757,1455.514196,14977.977132
819,2435.621093,1810.763105,1459.342277,15044.78013
820,2477.555024,1818.650662,1480.134056,15299.518101
821,2558.980843,1858.488727,1517.754548,15784.807332
822,2646.660712,1911.742498,1562.820879,16340.742973
823,2723.672296,1954.546864,1598.390073,16833.621135
824,2768.549994,1949.47966,1598.852643,17233.0891
825,2812.735998,1919.794183,1576.809991,17603.937072
826,2812.879762,1857.835118,1527.24371,17747.506778
827,2773.992946,1767.526642,1472.168024,17722.657211
828,2710.695577,1686.917539,1408.11632,17486.627438
829,2635.13198,1611.665171,1349.042387,17165.633342
830,2575.258964,1546.718015,1297.142371,16811.685134
831,2531.889953,1497.421316,1259.202562,16626.807254
832,2523.894408,1484.450872,1244.341285,16547.104767
833,2546.455321,1513.867407,1267.520037,16598.367424
834,2612.928257,1620.837293,1351.860153,16632.021578
835,2614.256913,1679.656655,1381.463459,16399.074744
836,2600.454312,1703.565782,1382.646486,16222.961637
837,2569.648093,1709.832714,1367.094478,15910.767807
838,2521.23785,1692.388403,1358.085396,15454.510748
839,2482.560434,1679.410044,1338.73811,15014.327497
840,2396.387322,1684.046927,1317.932776,14745.157695
841,2438.129738,1688.066424,1321.723753,14601.737709
842,2466.022151,1710.036985,1329.015337,14548.400371
843,2511.104223,1728.244961,1339.526277,14603.672836
844,2553.909117,1767.433623,1360.575144,14767.068769
845,2624.22705,1809.998805,1392.147824,15050.185748
846,2725.214703,1865.329868,1434.189434,15421.613424
847,2800.088745,1921.580065,1475.698757,15647.200995
848,2732.501071,1870.104811,1457.695624,15511.263268
849,2527.241727,1745.451577,1387.954298,15232.949219
850,2283.986801,1613.770828,1307.26771,14742.678206
851,2139.081617,1504.460793,1235.512869,14171.446252
852,1989.698555,1418.682175,1173.139126,13507.91502
853,1855.872888,1339.67407,1123.360133,12948.799134
854,1739.787264,1278.20272,1080.899212,12425.209078
855,1671.859922,1237.535086,1049.867327,12054.114674
856,1662.45062,1222.915421,1046.329269,11958.612508
857,1750.124377,1249.195208,1080.993448,12226.647755
858,1943.521938,1347.064101,1161.608063,13000.413752
859,2065.883455,1415.236476,1201.35949,13440.84109
860,2148.645011,1449.272743,1208.620867,13698.186155
861,2172.943667,1461.933278,1205.522326,13766.626216
862,2182.159142,1461.606793,1190.526534,13648.568881
863,2170.924921,1453.513998,1176.635459,13521.010434
